Time (s),POROUS_MOMENT_X,POROUS_MOMENT_Y,POROUS_MOMENT_Z,PRESSURE_MOMENT_X,PRESSURE_MOMENT_Y,PRESSURE_MOMENT_Z,TOTAL_MOMENT_X,TOTAL_MOMENT_Y,TOTAL_MOMENT_Z,VISCOUS_MOMENT_X,VISCOUS_MOMENT_Y,VISCOUS_MOMENT_Z
"                 194",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.082173685127e+01,1.804488958472e+01,-3.391114980762e+01,7.086932935187e+01,1.825824496506e+01,-3.395702123237e+01,4.759250059414e-02,2.133553803321e-01,-4.587142474975e-02
"                 195",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.072497389917e+01,1.775524537753e+01,-3.370118573005e+01,7.076781025292e+01,1.797499149598e+01,-3.374323428498e+01,4.283635374774e-02,2.197461184481e-01,-4.204855492674e-02
"                 196",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.049739461338e+01,1.738128084473e+01,-3.334312720594e+01,7.054988332514e+01,1.760017475277e+01,-3.339034275483e+01,5.248871176155e-02,2.188939080447e-01,-4.721554888821e-02
"                 197",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.016555049464e+01,1.699235828417e+01,-3.290036551374e+01,7.021153033289e+01,1.721918593525e+01,-3.294060610500e+01,4.597983824516e-02,2.268276510822e-01,-4.024059125775e-02
"                 198",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.978747345891e+01,1.672345099790e+01,-3.254637796050e+01,6.983369943924e+01,1.695242975333e+01,-3.258991795045e+01,4.622598032688e-02,2.289787554280e-01,-4.353998994740e-02
"                 199",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.938004206054e+01,1.658552317311e+01,-3.242709503743e+01,6.943707706912e+01,1.681415355068e+01,-3.246969688398e+01,5.703500858041e-02,2.286303775722e-01,-4.260184654687e-02
"                 200",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.896621380859e+01,1.648660495852e+01,-3.248650191432e+01,6.901733416350e+01,1.672240976630e+01,-3.252690231002e+01,5.112035491560e-02,2.358048077763e-01,-4.040039570221e-02
"                 201",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.853037585626e+01,1.636422694679e+01,-3.255365027236e+01,6.858393775055e+01,1.660365662277e+01,-3.259302771162e+01,5.356189429103e-02,2.394296759872e-01,-3.937743926501e-02
"                 202",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.807158362015e+01,1.622585526800e+01,-3.253117109299e+01,6.812793669179e+01,1.646842711663e+01,-3.257093162367e+01,5.635307163688e-02,2.425718486313e-01,-3.976053068733e-02
"                 203",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.759393053779e+01,1.610052998059e+01,-3.242269911710e+01,6.764861688996e+01,1.634863115044e+01,-3.245988417607e+01,5.468635216698e-02,2.481011698547e-01,-3.718505896774e-02
"                 204",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.717440056319e+01,1.607409587250e+01,-3.233626319575e+01,6.723241638643e+01,1.632495447241e+01,-3.237393552678e+01,5.801582324594e-02,2.508585999050e-01,-3.767233102637e-02
"                 205",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.674091884354e+01,1.614328544700e+01,-3.236633540916e+01,6.680550688075e+01,1.639468411373e+01,-3.240822579174e+01,6.458803720987e-02,2.513986667292e-01,-4.189038258068e-02
"                 206",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.628310614447e+01,1.626209477796e+01,-3.251597484829e+01,6.634109698310e+01,1.652192570316e+01,-3.255636758642e+01,5.799083863197e-02,2.598309252029e-01,-4.039273813372e-02
"                 207",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.586217798416e+01,1.637363714897e+01,-3.270165757734e+01,6.592485794291e+01,1.663639133341e+01,-3.273974023707e+01,6.267995874092e-02,2.627541844310e-01,-3.808265973399e-02
"                 208",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.561994974971e+01,1.643572273843e+01,-3.274482634551e+01,6.568165368500e+01,1.670338393373e+01,-3.278050547789e+01,6.170393529085e-02,2.676611953026e-01,-3.567913238223e-02
"                 209",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.552940461379e+01,1.647552540859e+01,-3.271772593622e+01,6.559473003287e+01,1.674504102469e+01,-3.275722829863e+01,6.532541907200e-02,2.695156160989e-01,-3.950236241263e-02
"                 210",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.551940757606e+01,1.647985396980e+01,-3.262826622623e+01,6.558440559963e+01,1.675427011612e+01,-3.266549506060e+01,6.499802356549e-02,2.744161463143e-01,-3.722883436375e-02
"                 211",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.552734047442e+01,1.649756483884e+01,-3.250524088197e+01,6.559363831069e+01,1.677569669509e+01,-3.254265689578e+01,6.629783626919e-02,2.781318562538e-01,-3.741601381017e-02
"                 212",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.546811316620e+01,1.647981632353e+01,-3.230953885235e+01,6.553559154679e+01,1.676086072460e+01,-3.234753828623e+01,6.747838059042e-02,2.810444010757e-01,-3.799943387441e-02
"                 213",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.526471038763e+01,1.651601395645e+01,-3.215603205008e+01,6.533504147765e+01,1.680016571517e+01,-3.219500726842e+01,7.033109001749e-02,2.841517587169e-01,-3.897521833756e-02
"                 214",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.507825587749e+01,1.656735565031e+01,-3.209553889289e+01,6.514993276743e+01,1.685758031897e+01,-3.212830534781e+01,7.167688994093e-02,2.902246686657e-01,-3.276645492049e-02
"                 215",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.500248867425e+01,1.667595596365e+01,-3.217422969484e+01,6.507996241580e+01,1.696541444442e+01,-3.221059499102e+01,7.747374154775e-02,2.894584807735e-01,-3.636529617869e-02
"                 216",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.492735537117e+01,1.678406557390e+01,-3.230332115445e+01,6.500692355386e+01,1.707563724263e+01,-3.234272545342e+01,7.956818269572e-02,2.915716687336e-01,-3.940429896729e-02
"                 217",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.476998341160e+01,1.683767317117e+01,-3.239435154439e+01,6.485040853853e+01,1.713245952409e+01,-3.243371020264e+01,8.042512692912e-02,2.947863529159e-01,-3.935865824654e-02
"                 218",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.443809077418e+01,1.685913770481e+01,-3.241476520700e+01,6.452063876877e+01,1.715564489089e+01,-3.245385311104e+01,8.254799458778e-02,2.965071860866e-01,-3.908790404154e-02
"                 219",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.399960393953e+01,1.688699404280e+01,-3.236555865919e+01,6.408414518907e+01,1.718575284170e+01,-3.240361214371e+01,8.454124953982e-02,2.987587989022e-01,-3.805348451630e-02
"                 220",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.355576006613e+01,1.686499570145e+01,-3.224215595692e+01,6.364223713905e+01,1.716600381498e+01,-3.228227800561e+01,8.647707292072e-02,3.010081135306e-01,-4.012204868918e-02
"                 221",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.327334469806e+01,1.684802845067e+01,-3.209006673832e+01,6.336089410955e+01,1.715126926132e+01,-3.212346975099e+01,8.754941149090e-02,3.032408106538e-01,-3.340301266429e-02
"                 222",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.313387185348e+01,1.685082621561e+01,-3.189152270292e+01,6.322201938370e+01,1.715788114463e+01,-3.192263605845e+01,8.814753021824e-02,3.070549290164e-01,-3.111335553037e-02
"                 223",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.308280365469e+01,1.679594376356e+01,-3.163070002257e+01,6.317567388419e+01,1.710337762550e+01,-3.167037994315e+01,9.287022950230e-02,3.074338619349e-01,-3.967992058889e-02
"                 224",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.301432060775e+01,1.665878252052e+01,-3.130378687848e+01,6.310078117216e+01,1.697105183097e+01,-3.134029585735e+01,8.646056440303e-02,3.122693104534e-01,-3.650897887265e-02
"                 225",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.286656083774e+01,1.652140067913e+01,-3.099298086545e+01,6.295442831866e+01,1.683683815521e+01,-3.102666367251e+01,8.786748091687e-02,3.154374760798e-01,-3.368280706201e-02
"                 226",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.274542915778e+01,1.640404202006e+01,-3.075406366729e+01,6.283780152667e+01,1.672042042546e+01,-3.079212495059e+01,9.237236889502e-02,3.163784054019e-01,-3.806128329717e-02
"                 227",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.271599136488e+01,1.637511310878e+01,-3.057113216307e+01,6.280276942207e+01,1.669604209804e+01,-3.060953408611e+01,8.677805718678e-02,3.209289892595e-01,-3.840192303572e-02
"                 228",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.281402636852e+01,1.643733726962e+01,-3.037892793951e+01,6.290077897691e+01,1.676029591905e+01,-3.041726189088e+01,8.675260839357e-02,3.229586494319e-01,-3.833395136901e-02
"                 229",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.309279646034e+01,1.649748937028e+01,-3.018236181944e+01,6.317853607333e+01,1.682303019362e+01,-3.022273542413e+01,8.573961299191e-02,3.255408233339e-01,-4.037360469572e-02
"                 230",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.341726197990e+01,1.657873254714e+01,-3.000632890252e+01,6.350135805568e+01,1.690775085691e+01,-3.004797724245e+01,8.409607578730e-02,3.290183097657e-01,-4.164833992797e-02
"                 231",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.366365242198e+01,1.668642011351e+01,-2.985989314026e+01,6.374489519112e+01,1.701989764887e+01,-2.990107149530e+01,8.124276913795e-02,3.334775353594e-01,-4.117835503526e-02
"                 232",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.384822288762e+01,1.671938421936e+01,-2.968723426322e+01,6.392560981432e+01,1.705704319962e+01,-2.973036696379e+01,7.738692669098e-02,3.376589802573e-01,-4.313270056899e-02
"                 233",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.405606324479e+01,1.668073919672e+01,-2.944512164552e+01,6.413248399149e+01,1.701983559399e+01,-2.949260842365e+01,7.642074669599e-02,3.390963972690e-01,-4.748677813121e-02
"                 234",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.430877614889e+01,1.663108056521e+01,-2.915898219237e+01,6.438351517688e+01,1.697305271473e+01,-2.920798809175e+01,7.473902799888e-02,3.419721495199e-01,-4.900589938009e-02
"                 235",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.462172273966e+01,1.660389527779e+01,-2.890687027859e+01,6.469269509430e+01,1.694916650189e+01,-2.895858316308e+01,7.097235464235e-02,3.452712241074e-01,-5.171288449153e-02
"                 236",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.494756167509e+01,1.671845617357e+01,-2.878046114013e+01,6.501686355450e+01,1.706680404411e+01,-2.883397401365e+01,6.930187941252e-02,3.483478705439e-01,-5.351287351299e-02
"                 237",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.521252699560e+01,1.697739139056e+01,-2.874655357083e+01,6.527992213249e+01,1.732902138282e+01,-2.880009493892e+01,6.739513689488e-02,3.516299922584e-01,-5.354136808973e-02
"                 238",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.537582466888e+01,1.721512687821e+01,-2.868552746997e+01,6.543970356908e+01,1.757056635182e+01,-2.874096194720e+01,6.387890019818e-02,3.554394736044e-01,-5.543447722124e-02
"                 239",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.542087338386e+01,1.741728687508e+01,-2.858920676115e+01,6.548250669175e+01,1.777569024891e+01,-2.864682891121e+01,6.163330788321e-02,3.584033738337e-01,-5.762215006043e-02
"                 240",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.532995804271e+01,1.759717582322e+01,-2.849106263536e+01,6.538817596003e+01,1.795895019573e+01,-2.854952665142e+01,5.821791731973e-02,3.617743725041e-01,-5.846401605756e-02
"                 241",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.526027541464e+01,1.768196457926e+01,-2.833607639485e+01,6.531577959933e+01,1.804694207318e+01,-2.839642971174e+01,5.550418468105e-02,3.649774939185e-01,-6.035331688896e-02
"                 242",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.518274606690e+01,1.772121088558e+01,-2.811568178365e+01,6.523437124550e+01,1.809008391315e+01,-2.817593577731e+01,5.162517859801e-02,3.688730275709e-01,-6.025399365855e-02
"                 243",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.512856798287e+01,1.783789892334e+01,-2.797976120802e+01,6.517653185943e+01,1.821149307135e+01,-2.803961104749e+01,4.796387655727e-02,3.735941480086e-01,-5.984983946648e-02
"                 244",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.512878061797e+01,1.799309852867e+01,-2.800238587334e+01,6.517288414600e+01,1.837023171759e+01,-2.806506390434e+01,4.410352803390e-02,3.771331889120e-01,-6.267803099921e-02
"                 245",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.511397593247e+01,1.818110817104e+01,-2.815864212652e+01,6.515592057672e+01,1.856034190764e+01,-2.822394362232e+01,4.194464425432e-02,3.792337366009e-01,-6.530149579963e-02
"                 246",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.509294699851e+01,1.834821347004e+01,-2.829246494977e+01,6.512996410912e+01,1.873141562068e+01,-2.836026856068e+01,3.701711061422e-02,3.832021506360e-01,-6.780361091168e-02
"                 247",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.507316754193e+01,1.838465913871e+01,-2.827202912572e+01,6.510711963136e+01,1.877163736143e+01,-2.833732394962e+01,3.395208943021e-02,3.869782227166e-01,-6.529482390550e-02
"                 248",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.499026285431e+01,1.836584824604e+01,-2.816579014036e+01,6.502223404518e+01,1.875485794603e+01,-2.823478945051e+01,3.197119087548e-02,3.890096999885e-01,-6.899931014213e-02
"                 249",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.487143765913e+01,1.841075361794e+01,-2.810720844783e+01,6.489962524514e+01,1.880374669800e+01,-2.817882209334e+01,2.818758600673e-02,3.929930800529e-01,-7.161364550931e-02
"                 250",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.476538017423e+01,1.854260488338e+01,-2.818439589517e+01,6.479275001079e+01,1.893727856537e+01,-2.825554838940e+01,2.736983656467e-02,3.946736819903e-01,-7.115249423234e-02
"                 251",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.467588383582e+01,1.878750242867e+01,-2.844473949977e+01,6.469814874393e+01,1.918618478756e+01,-2.851546602839e+01,2.226490810898e-02,3.986823588938e-01,-7.072652862625e-02
"                 252",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.455344186630e+01,1.908403911207e+01,-2.879514660652e+01,6.457704589046e+01,1.948577099545e+01,-2.886796070584e+01,2.360402415173e-02,4.017318833789e-01,-7.281409931965e-02
"                 253",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.444754879836e+01,1.930851084689e+01,-2.909879384466e+01,6.446272049515e+01,1.971173648915e+01,-2.917082507098e+01,1.517169678468e-02,4.032256422633e-01,-7.203122631918e-02
"                 254",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.433784220819e+01,1.948673989220e+01,-2.925575861986e+01,6.435312389249e+01,1.989195874055e+01,-2.932945047779e+01,1.528168429956e-02,4.052188483517e-01,-7.369185792821e-02
"                 255",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.414514856594e+01,1.967767025464e+01,-2.931519493634e+01,6.415749855374e+01,2.008503479797e+01,-2.939142773514e+01,1.234998779811e-02,4.073645433294e-01,-7.623279880074e-02
"                 256",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.390169632950e+01,1.989028038974e+01,-2.940768688058e+01,6.391264278954e+01,2.029912068422e+01,-2.948393936436e+01,1.094646003812e-02,4.088402944814e-01,-7.625248378401e-02
"                 257",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.362018321629e+01,2.010039083437e+01,-2.955174579657e+01,6.362737031298e+01,2.051183422179e+01,-2.962613237607e+01,7.187096689227e-03,4.114433874215e-01,-7.438657950727e-02
"                 258",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.333771732716e+01,2.031238806441e+01,-2.967386509153e+01,6.334249128209e+01,2.072535978221e+01,-2.975073141702e+01,4.773954932864e-03,4.129717178033e-01,-7.686632549098e-02
"                 259",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.309380233027e+01,2.051027594057e+01,-2.973004221617e+01,6.309766135843e+01,2.092471559370e+01,-2.980739958472e+01,3.859028158400e-03,4.144396531217e-01,-7.735736854405e-02
"                 260",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.284570300349e+01,2.079067179418e+01,-2.984348002083e+01,6.284711463721e+01,2.120666149505e+01,-2.992014473696e+01,1.411633719792e-03,4.159897008716e-01,-7.666471613559e-02
"                 261",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.257929075950e+01,2.117287500994e+01,-3.002862734773e+01,6.257900191559e+01,2.159064275157e+01,-3.010499427363e+01,-2.888439108355e-04,4.177677416290e-01,-7.636692590065e-02
"                 262",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.230660808768e+01,2.152678163458e+01,-3.024229925600e+01,6.230505205177e+01,2.194629288380e+01,-3.031908885652e+01,-1.556035913046e-03,4.195112492208e-01,-7.678960052724e-02
"                 263",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.210536547083e+01,2.183651146720e+01,-3.045481851469e+01,6.210243023401e+01,2.225824321769e+01,-3.053009458747e+01,-2.935236820285e-03,4.217317504934e-01,-7.527607277857e-02
"                 264",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.192676281254e+01,2.211660507135e+01,-3.067910884385e+01,6.192304928641e+01,2.254071616081e+01,-3.075297102733e+01,-3.713526132001e-03,4.241110894619e-01,-7.386218347883e-02
"                 265",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.182057054205e+01,2.225131789770e+01,-3.080600758124e+01,6.181584839782e+01,2.267682938028e+01,-3.088083056688e+01,-4.722144232134e-03,4.255114825822e-01,-7.482298563977e-02
"                 266",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.178065630310e+01,2.237433292575e+01,-3.089675443954e+01,6.177650433242e+01,2.280154434302e+01,-3.097052306971e+01,-4.151970685844e-03,4.272114172668e-01,-7.376863017345e-02
"                 267",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.173819169743e+01,2.256974516358e+01,-3.098523212679e+01,6.173237133928e+01,2.299953267489e+01,-3.105781720965e+01,-5.820358150558e-03,4.297875113038e-01,-7.258508286133e-02
"                 268",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.174319869339e+01,2.270646904952e+01,-3.097843124156e+01,6.173786984915e+01,2.313785893539e+01,-3.104951695099e+01,-5.328844232725e-03,4.313898858699e-01,-7.108570943563e-02
"                 269",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.179680799691e+01,2.276014766874e+01,-3.087180898514e+01,6.179460988527e+01,2.319167325040e+01,-3.094591860411e+01,-2.198111636313e-03,4.315255816600e-01,-7.410961897204e-02
"                 270",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.180471167959e+01,2.276895988232e+01,-3.075027958273e+01,6.180286726261e+01,2.320141569256e+01,-3.082287481624e+01,-1.844416974674e-03,4.324558102434e-01,-7.259523350975e-02
"                 271",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.185784082800e+01,2.264761135846e+01,-3.059125435848e+01,6.185667888628e+01,2.308117242821e+01,-3.066183875336e+01,-1.161941716971e-03,4.335610697481e-01,-7.058439487507e-02
"                 272",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.201539099419e+01,2.241783813250e+01,-3.038665131628e+01,6.201412937773e+01,2.285224526635e+01,-3.045644185905e+01,-1.261616463629e-03,4.344071338498e-01,-6.979054277699e-02
"                 273",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.227097334418e+01,2.213022720518e+01,-3.011519783573e+01,6.226999526761e+01,2.256583929305e+01,-3.018406528394e+01,-9.780765703873e-04,4.356120878729e-01,-6.886744821198e-02
"                 274",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.257368471646e+01,2.179932626485e+01,-2.977300479641e+01,6.257282077659e+01,2.223564074145e+01,-2.984095800132e+01,-8.639398627388e-04,4.363144765977e-01,-6.795320491097e-02
"                 275",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.288967662409e+01,2.147122642753e+01,-2.936242273947e+01,6.288858511275e+01,2.190834110234e+01,-2.942815301944e+01,-1.091511333388e-03,4.371146748153e-01,-6.573027996473e-02
"                 276",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.317787784140e+01,2.123004655049e+01,-2.901615671863e+01,6.317657629875e+01,2.166849344957e+01,-2.908070753141e+01,-1.301542655290e-03,4.384468990801e-01,-6.455081278507e-02
"                 277",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.344623859645e+01,2.089063194638e+01,-2.866070959986e+01,6.344579847088e+01,2.133011307103e+01,-2.872424348987e+01,-4.401255678311e-04,4.394811246467e-01,-6.353389001112e-02
"                 278",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.367889362554e+01,2.050964521322e+01,-2.832217250705e+01,6.367971886171e+01,2.094925004821e+01,-2.838594409614e+01,8.252361653577e-04,4.396048349985e-01,-6.377158908819e-02
"                 279",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.388138921797e+01,2.018509768363e+01,-2.802772919862e+01,6.388302870652e+01,2.062600457201e+01,-2.808984770964e+01,1.639488552550e-03,4.409068883763e-01,-6.211851102749e-02
"                 280",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.409494121945e+01,1.989179928461e+01,-2.769663200154e+01,6.409675008309e+01,2.033409154766e+01,-2.775954278799e+01,1.808863636266e-03,4.422922630440e-01,-6.291078644594e-02
"                 281",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.425323139596e+01,1.959398214139e+01,-2.728374072229e+01,6.425667477682e+01,2.003718993614e+01,-2.734535743287e+01,3.443380855832e-03,4.432077947481e-01,-6.161671058123e-02
"                 282",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.434592453779e+01,1.922049497060e+01,-2.678009529145e+01,6.435005048307e+01,1.966483554098e+01,-2.684190056855e+01,4.125945273714e-03,4.443405703880e-01,-6.180527710293e-02
"                 283",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.441134904148e+01,1.877748344006e+01,-2.626552853336e+01,6.441474227082e+01,1.922400784959e+01,-2.632572982101e+01,3.393229339282e-03,4.465244095270e-01,-6.020128765050e-02
"                 284",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.440696413137e+01,1.841171724003e+01,-2.582944931183e+01,6.441070618844e+01,1.885945620516e+01,-2.589088989353e+01,3.742057075769e-03,4.477389651352e-01,-6.144058169704e-02
"                 285",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.434951300033e+01,1.818514916909e+01,-2.548454923676e+01,6.435226662214e+01,1.863562374326e+01,-2.554443120981e+01,2.753621805365e-03,4.504745741627e-01,-5.988197304229e-02
"                 286",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.416247206604e+01,1.804187281811e+01,-2.523671307231e+01,6.416587989498e+01,1.849318235008e+01,-2.529705369028e+01,3.407828943795e-03,4.513095319782e-01,-6.034061797444e-02
"                 287",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.385195143273e+01,1.796274315894e+01,-2.502507891688e+01,6.385507174961e+01,1.841557410161e+01,-2.508471893841e+01,3.120316880235e-03,4.528309426732e-01,-5.964002152960e-02
"                 288",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.342774965783e+01,1.793431126107e+01,-2.484244779710e+01,6.343055726384e+01,1.838861120244e+01,-2.490191826283e+01,2.807606007413e-03,4.542999413701e-01,-5.947046573010e-02
"                 289",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.302073122158e+01,1.783973615457e+01,-2.466663159329e+01,6.302285965476e+01,1.829563996239e+01,-2.472547895935e+01,2.128433182602e-03,4.559038078154e-01,-5.884736606475e-02
"                 290",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.260743166761e+01,1.771300068285e+01,-2.451821045755e+01,6.260910986308e+01,1.817020038788e+01,-2.457613782586e+01,1.678195474472e-03,4.571997050345e-01,-5.792736830870e-02
"                 291",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.214534461021e+01,1.761434763281e+01,-2.438878680591e+01,6.214691299410e+01,1.807264535428e+01,-2.444621145299e+01,1.568383896186e-03,4.582977214706e-01,-5.742464707984e-02
"                 292",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.165735921843e+01,1.747646080403e+01,-2.428009167310e+01,6.165845363230e+01,1.793588162643e+01,-2.433635669837e+01,1.094413869120e-03,4.594208224023e-01,-5.626502527072e-02
"                 293",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.113319678552e+01,1.735398696977e+01,-2.419655060277e+01,6.113424087042e+01,1.781389862283e+01,-2.425221718126e+01,1.044084899655e-03,4.599116530619e-01,-5.566657848591e-02
"                 294",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.065187035877e+01,1.731388327435e+01,-2.419151830406e+01,6.065243453900e+01,1.777453925396e+01,-2.424609058641e+01,5.641802261217e-04,4.606559796058e-01,-5.457228235054e-02
"                 295",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.029699044665e+01,1.728830630642e+01,-2.422906536433e+01,6.029710172491e+01,1.774950164785e+01,-2.428273594509e+01,1.112782585325e-04,4.611953414275e-01,-5.367058075741e-02
"                 296",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.993472994508e+01,1.728834397132e+01,-2.430270573529e+01,5.993429919359e+01,1.775013747564e+01,-2.435561751301e+01,-4.307514900711e-04,4.617935043178e-01,-5.291177772557e-02
"                 297",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.954027413890e+01,1.730188885773e+01,-2.434284140305e+01,5.953895973059e+01,1.776477154573e+01,-2.439426276392e+01,-1.314408315351e-03,4.628826880030e-01,-5.142136087361e-02
"                 298",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.930787279481e+01,1.730973565819e+01,-2.438327011931e+01,5.930632953436e+01,1.777316858128e+01,-2.443406008012e+01,-1.543260441898e-03,4.634329230925e-01,-5.078996080405e-02
"                 299",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.927466708942e+01,1.735740323108e+01,-2.442082396027e+01,5.927302115754e+01,1.782173486513e+01,-2.447134072120e+01,-1.645931878009e-03,4.643316340438e-01,-5.051676093835e-02
"                 300",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.931992057330e+01,1.749746382763e+01,-2.448711401807e+01,5.931804803424e+01,1.796330940574e+01,-2.453693484215e+01,-1.872539055815e-03,4.658455781069e-01,-4.982082408089e-02
