Time (s),Ux,Uy,Uz,k,omega,p
275,0.00905646841861,0.00687073822764,0.00489383412891,0.00292404036934,3.37244869048e-05,0.111191026173
276,0.00901234136002,0.00686227215913,0.00486152073001,0.00291901597919,3.37332071124e-05,0.111170784
277,0.008966674414,0.00685233056019,0.00482677514455,0.00291367401111,3.37306004924e-05,0.111094468588
278,0.00892187880681,0.00684764057192,0.00479193491058,0.00290821612192,3.37680027859e-05,0.110866784679
279,0.00888217923768,0.0068498333675,0.00476365446778,0.00290300919552,3.37036989624e-05,0.11056613388
280,0.00884989014116,0.00686317433234,0.00474048679806,0.00289791584307,3.35665626587e-05,0.110296353553
281,0.00882585184162,0.00687757209598,0.004723216204,0.00289335910248,3.33752920406e-05,0.110204555346
282,0.00880781379834,0.00688872347283,0.00471477100937,0.00289062416345,3.3182149285e-05,0.110094442515
283,0.00878880254645,0.0068970761412,0.00471034517541,0.00288779353906,3.30433061428e-05,0.110045666913
284,0.00876950683787,0.00690675264834,0.00470734292444,0.00288640924174,3.29437444447e-05,0.110140150778
285,0.00874970695837,0.00690798275377,0.00470237097586,0.00288647097324,3.29168033276e-05,0.110427968997
286,0.00873450553949,0.00689603165247,0.00469727315319,0.00288604471535,3.29199207229e-05,0.110752610531
287,0.00871661175131,0.00687539833022,0.00468992619073,0.00288508551331,3.2884886105e-05,0.110850710782
288,0.00870295744175,0.00684515739765,0.00468623621087,0.00288394383593,3.28438003607e-05,0.111141012928
289,0.00869392527972,0.00681881655122,0.00468140765336,0.00288031060814,3.27863598161e-05,0.11092828081
290,0.00869503624799,0.00680067860216,0.00467582272959,0.00287688395069,3.27090115301e-05,0.11086184064
291,0.00869899382423,0.00678283860183,0.00466985044225,0.00287278417873,3.25923080225e-05,0.110876440079
292,0.0087073771916,0.00676439423511,0.00466488056099,0.00286978493481,3.24785722404e-05,0.111021167215
293,0.00872301470552,0.00674486724345,0.00466395493742,0.00286640741947,3.23314306801e-05,0.111129029399
294,0.00874756595491,0.00672633744926,0.00466295527321,0.00286503753366,3.21454679118e-05,0.111414508662
295,0.00877000081453,0.00670934227559,0.00466032720701,0.00286504586272,3.19157981746e-05,0.111644585077
296,0.00878024587234,0.00669241315976,0.00465417259616,0.00286371406665,3.16643230951e-05,0.111727010941
297,0.00878480278048,0.00666328161399,0.00464450841714,0.00286266165014,3.14262429484e-05,0.111643409311
298,0.00878298268972,0.00663328591904,0.00463759432476,0.00286073228535,3.11542755096e-05,0.111415930962
299,0.0087771643733,0.00660711424182,0.00463036658553,0.00285764392498,3.0878404211e-05,0.111180366687
300,0.00877627571525,0.00657917725257,0.00462157629335,0.00285414759261,3.06165997777e-05,0.110923881822
301,0.00877838044099,0.0065471426301,0.00460861833777,0.00285170995789,3.03332188179e-05,0.110480888559
302,0.0087652520427,0.00650649454974,0.00459452862578,0.00285121907617,3.00743291016e-05,0.109924666252
303,0.0087424356285,0.0064573845474,0.00457789723251,0.00285104628919,2.98447227961e-05,0.109319452356
304,0.00871066235113,0.00640610199314,0.00455773550733,0.0028503739758,2.96270374377e-05,0.108611867453
305,0.00866998105389,0.0063452681925,0.00453911639861,0.00285013607968,2.94192235245e-05,0.108095745016
306,0.00862204657561,0.00628325148559,0.00451764313102,0.0028525181959,2.92425579261e-05,0.107435886289
307,0.00857334755186,0.00622008967879,0.00449590289317,0.00285434406869,2.90822013452e-05,0.106721515624
308,0.00851499181542,0.00616481617742,0.00446973050611,0.00285485547725,2.89446139206e-05,0.10580777251
309,0.00845443179987,0.00611191108143,0.00444202763744,0.00285611471738,2.88259352648e-05,0.104758296623
310,0.00839638960889,0.0060578925616,0.00441602811994,0.00285610514666,2.87331897692e-05,0.103671566308
311,0.00834671722531,0.00600342936369,0.00439167885253,0.00285540330433,2.86576622693e-05,0.102697028446
312,0.00830469367912,0.00595212197151,0.00436670634667,0.00285231587591,2.85671716167e-05,0.102006963106
313,0.00826487656153,0.00590343298931,0.00434198117043,0.00284664511324,2.84637299013e-05,0.10156446383
314,0.00822845238369,0.00585716513904,0.00431614847493,0.00283822363426,2.83645953421e-05,0.101207006712
315,0.0081993877722,0.00580627529273,0.00428949249739,0.00282800462863,2.82555311429e-05,0.100948676949
316,0.00817089914346,0.00575694626098,0.00426134636079,0.00281615176779,2.81550899053e-05,0.100356997275
317,0.00813781354724,0.00571239386004,0.00423698341132,0.0028029655581,2.8067285954e-05,0.0999217971835
318,0.0081049498904,0.00567681330839,0.00421388457297,0.00278900407309,2.79830055361e-05,0.0995781519768
319,0.0080722687237,0.00564633836697,0.00418987961018,0.00277521825517,2.78936609491e-05,0.099536832754
320,0.00804460997516,0.00561933846299,0.00416500672996,0.00276169914325,2.78119627117e-05,0.0996720493075
321,0.00802257980278,0.00559536403007,0.00414142738083,0.00274852964512,2.77337666618e-05,0.0994048539063
322,0.00800283683572,0.00557002381487,0.00411698234696,0.00273589447473,2.76621271386e-05,0.0991210976059
323,0.00797567071141,0.00554449556376,0.0040888808976,0.00272469621322,2.76041150645e-05,0.0990466227254
324,0.00794361691935,0.00551785588502,0.00405979509273,0.00271396972309,2.75676121546e-05,0.0988923373966
325,0.00790856107954,0.00548928242235,0.00402863014933,0.00270413793659,2.75869060789e-05,0.0986256062598
326,0.00786622016678,0.00545339367535,0.00399680335824,0.0026937003801,2.76603748311e-05,0.0979948282852
327,0.00781352341645,0.00541522718618,0.00396578501472,0.00268385293854,2.77421827064e-05,0.0971766241756
328,0.00775510170532,0.00537292266319,0.0039321140327,0.00267406266192,2.7817762303e-05,0.0960501772328
329,0.00769483895144,0.00532458119342,0.00389765587314,0.00266393628326,2.78702152017e-05,0.0950361617174
330,0.00763043013825,0.00527624459198,0.00385714993441,0.00265367425844,2.78656324935e-05,0.094380102622
331,0.00756418667803,0.00523539551449,0.00381307366297,0.00264350265354,2.78056397301e-05,0.0939443963656
332,0.00750282147222,0.00519921860003,0.00376674618897,0.00263309866767,2.77911833103e-05,0.0934601836457
333,0.00743844753954,0.00517186419213,0.00372141030671,0.00262255927643,2.77953078003e-05,0.0930890320889
334,0.00738064377919,0.00515447467452,0.00367610405997,0.00261155740294,2.7787176752e-05,0.0923897794419
335,0.00731878249278,0.00514462528677,0.00363120746566,0.00259978851009,2.77239896194e-05,0.0915635681456
336,0.00725724349023,0.00513608200245,0.00358756939325,0.00258850006238,2.76062551743e-05,0.0909363438925
337,0.0071969665117,0.00512879396347,0.00354947878162,0.00257797123829,2.7562009653e-05,0.0906052740151
338,0.00714567801021,0.00511813230933,0.00351720525466,0.0025676769167,2.73402121898e-05,0.0907630673167
339,0.00710428513406,0.00510617217101,0.00349026903543,0.0025582795829,2.7139067905e-05,0.0909443072617
340,0.00707322857288,0.0050961633679,0.00346940181958,0.00254977633051,2.70133216103e-05,0.0910646781941
341,0.00703604719958,0.00508446530541,0.00345210593039,0.00254252017778,2.69241082027e-05,0.0910447182806
342,0.00699162520806,0.00506481388464,0.00343710546483,0.002536056277,2.68279083525e-05,0.0913102384109
343,0.00693852594154,0.00503848163092,0.00342017231225,0.00252929681335,2.67207072266e-05,0.0918736845886
344,0.00689082261464,0.00501105198929,0.00340539777067,0.00252251148707,2.65975261261e-05,0.0921423220535
345,0.00684559465293,0.00498564517413,0.00339486647979,0.00251701073217,2.65270046552e-05,0.09221633906
346,0.00680347734577,0.00496050000944,0.00338742873908,0.00251220019964,2.65494271139e-05,0.0922375826868
347,0.00676975273808,0.0049366659429,0.00338186696863,0.00250718352358,2.65586986025e-05,0.0923356451074
348,0.00674090532168,0.00490952569899,0.00337889957183,0.00250192785567,2.65365141594e-05,0.09266437756
349,0.00671918757916,0.00487459747247,0.00337569116058,0.00249698635148,2.65467917035e-05,0.0931481478933
350,0.00670046513206,0.00484066911456,0.00337157022348,0.00249239758121,2.65517246822e-05,0.0937169800705
351,0.00669105503818,0.00481255402207,0.00336752079847,0.00248756576999,2.65593624518e-05,0.0944539729985
352,0.00668414153298,0.00478514091924,0.00336349705132,0.00248253991888,2.65015932211e-05,0.0949417870243
353,0.0066774035529,0.00475821211724,0.00335612000486,0.00247708497621,2.64047246147e-05,0.0955654577745
354,0.00667385396837,0.00472823943267,0.0033461669502,0.00247227323718,2.63001247258e-05,0.0962813988769
355,0.00667924616085,0.00470391201412,0.00333788912468,0.0024680833849,2.61850533961e-05,0.0963097040312
356,0.00669236572088,0.00468376051421,0.00333289693452,0.00246325804557,2.60471475599e-05,0.096087600105
357,0.00670552966054,0.00466798610326,0.00333375064108,0.00245856212894,2.58815094467e-05,0.095819951128
358,0.00671684323165,0.00464985544913,0.00333735872238,0.00245431304943,2.57135878965e-05,0.0955886620481
359,0.00672581742521,0.00463476446113,0.00334087420486,0.00245015824437,2.55430923779e-05,0.0953332146062
360,0.00673237546631,0.00461898185389,0.00334461843855,0.00244567102813,2.53428830464e-05,0.0952544965603
361,0.00673414304481,0.00460330644402,0.0033461797662,0.00244184332671,2.51726841609e-05,0.0948862751747
362,0.00673316700579,0.00459193610331,0.00334440720104,0.00243802785479,2.49786118288e-05,0.0942331326457
363,0.006728981731,0.00457999928785,0.00334088676575,0.00243273152656,2.47823225492e-05,0.0933026892928
364,0.00672975118722,0.00456388263334,0.00333507226963,0.00242753128107,2.46164888145e-05,0.0924927888611
365,0.006732243436,0.00454963677273,0.00332674163819,0.00242142628261,2.44627956093e-05,0.092083658656
366,0.00672889354653,0.00453371058157,0.0033177814981,0.0024154303711,2.4339210404e-05,0.0918119434356
367,0.00671797528719,0.00451638277188,0.00330381305852,0.00240943438849,2.42276930342e-05,0.0915336628031
368,0.00670397104384,0.00449609640649,0.00328733081912,0.00240268756887,2.41078300812e-05,0.0914559063212
369,0.00668681486101,0.00447256291164,0.00326817799687,0.00239588134017,2.39958680645e-05,0.0915078563663
370,0.00665674140356,0.00444030286719,0.0032501253761,0.00238779327199,2.38939617818e-05,0.0916198051734
371,0.00661872026835,0.00440154687378,0.00322876496975,0.0023794041222,2.38001899689e-05,0.0916216560115
372,0.00657557806914,0.00436757597668,0.00320462046265,0.00237128600992,2.37139939149e-05,0.0916049993759
373,0.00652512220532,0.00433914275987,0.00317973097524,0.00236219016561,2.36243500983e-05,0.0915152648504
374,0.00647232658313,0.00431577865696,0.00315629887327,0.00235252524356,2.3517269079e-05,0.0915993332611
375,0.00641909154736,0.00429321759898,0.00313412268863,0.00234182321457,2.3414857519e-05,0.09170575992
376,0.00636993196233,0.00426694655531,0.00311629192032,0.00233080749359,2.33142163125e-05,0.0917137502631
377,0.0063250337338,0.00424556601911,0.00309996115938,0.0023200001476,2.32085834477e-05,0.0918720876548
378,0.00628234731623,0.00422978348944,0.00308515659877,0.00230805138274,2.30995753604e-05,0.0918594186554
379,0.00624640162756,0.00421819503166,0.00307211280757,0.00229664164223,2.29765866037e-05,0.0916696712423
380,0.00620785315028,0.00421085867765,0.00305837444633,0.002283893215,2.28529249978e-05,0.091266813988
381,0.0061743509145,0.00420462025711,0.00304276342321,0.00227285762936,2.27383911251e-05,0.0907886850285
382,0.00614607521819,0.00419898255155,0.00302469323655,0.00226140422741,2.26381063144e-05,0.0901984326608
383,0.0061279873056,0.00419063018578,0.00300558794698,0.00225027172781,2.25496474019e-05,0.0895662236835
384,0.00611381538414,0.00417734323191,0.00298338633,0.00223972357678,2.24758318502e-05,0.0889869142662
385,0.00608885019104,0.00415533705474,0.00295894772513,0.00222890134447,2.24188054549e-05,0.0884298046786
386,0.00604212252182,0.00412305654774,0.00293177458287,0.00221710836171,2.2342256417e-05,0.0876245056037
387,0.00597841923226,0.00408643297797,0.00290080337507,0.00220424583013,2.22695052907e-05,0.0865871763698
388,0.0059160052653,0.0040448568358,0.00286565778106,0.00219003317589,2.21987461002e-05,0.0850652619683
389,0.00585682032922,0.00400312455262,0.00283014787968,0.00217477940409,2.21219943642e-05,0.0834838765996
390,0.0057974687343,0.00396359506644,0.00279588979852,0.00215861973757,2.20640596826e-05,0.0821519977711
391,0.00573307211756,0.00392270697606,0.0027621845809,0.00214260279747,2.20310764274e-05,0.0808889098968
392,0.00566678250141,0.00388246122399,0.00272767613091,0.00212706839561,2.20073948099e-05,0.0794984085402
393,0.00560724168887,0.00384417801262,0.00269222385668,0.00211184046676,2.19825675081e-05,0.078365706373
394,0.00555050977368,0.00380798490271,0.00265633144563,0.00209714602729,2.19484805211e-05,0.0775323322413
395,0.00548929392432,0.00377093876795,0.00262058314917,0.00208316665648,2.18936630485e-05,0.0768555772502
396,0.00542169932221,0.0037334665656,0.0025872729191,0.00206943999131,2.18585804956e-05,0.07615038703
397,0.00534990061029,0.00369481023993,0.0025547942531,0.00205581448664,2.18301375181e-05,0.0752849242485
398,0.00527967459647,0.00365613355286,0.00252261315166,0.0020425099158,2.16876881967e-05,0.0740539679787
399,0.00520962959818,0.0036183058406,0.0024903414165,0.0020300515858,2.15573554147e-05,0.0730779549875
400,0.00514097976078,0.0035816246149,0.00246015623876,0.00201754637416,2.14576616368e-05,0.0722155195912
401,0.00507503736514,0.00354424523172,0.00243341544156,0.00200526228301,2.14248065317e-05,0.0713570564463
402,0.0050163234777,0.00350600515541,0.00240917514461,0.00199346151094,2.1386867841e-05,0.0705232927426
403,0.0049616515656,0.00346976554543,0.00238557162894,0.00198267949323,2.12378068112e-05,0.0698750114877
404,0.00491517340765,0.00343660941975,0.00236365212463,0.0019727476117,2.11254644249e-05,0.0693244155008
405,0.00487976036336,0.00340596806785,0.00234490773303,0.001963705907,2.10327855315e-05,0.0688734364572
406,0.00484932755036,0.00337759797574,0.00232969961202,0.00195556382299,2.09561278679e-05,0.0685933712859
407,0.00482593314197,0.00335444426511,0.00231444405096,0.00194794012927,2.09108385061e-05,0.0685103627783
408,0.0048121886692,0.00333678493029,0.00230010977974,0.00194095018842,2.08732365937e-05,0.0684376804868
409,0.00480580472562,0.00332633701059,0.00228977404673,0.00193542663098,2.08247085917e-05,0.0685316357283
410,0.00480549164939,0.00332009080033,0.0022849575139,0.00192982365139,2.07496196054e-05,0.0687280690518
411,0.00481297379148,0.00331580411102,0.00228290007079,0.00192415700245,2.07271288758e-05,0.0691259928853
412,0.00481906715882,0.00330918831007,0.00228228770717,0.00191874996911,2.07479056153e-05,0.0695482239945
413,0.00482098588053,0.0033023365696,0.00228286380792,0.00191313410615,2.07654352913e-05,0.0701910062337
414,0.00482200319592,0.00329384478047,0.00228628461548,0.00190824372304,2.08150138516e-05,0.0707223996413
415,0.00482034545642,0.00328315456522,0.00229068465542,0.00190251568418,2.08516618218e-05,0.0710448538418
416,0.00481727767838,0.00326506341432,0.00229356335168,0.00189702313655,2.08626251837e-05,0.0713377248862
417,0.00480584658982,0.00324272822268,0.00229499064053,0.00189084891166,2.08518694138e-05,0.0714408153686
418,0.00478709451619,0.00321973333776,0.0022950220052,0.00188471180338,2.07965916608e-05,0.0713742937459
419,0.00476777649137,0.00320159601249,0.00229439158334,0.00187830226167,2.07207673047e-05,0.0712095384855
420,0.00475582459865,0.00319055668223,0.00229357666052,0.00187267052583,2.06440308436e-05,0.0710533522707
421,0.004747449253,0.00318108266283,0.002294742696,0.00186708105866,2.05710853065e-05,0.0708906785874
422,0.00473907880379,0.00317010539269,0.00229620510224,0.00186106170961,2.04832747412e-05,0.0709149432022
423,0.00473210284759,0.00315938296861,0.00229781579889,0.00185414354334,2.03890274723e-05,0.0710208946697
424,0.00472400600683,0.00314968332177,0.00229778004985,0.00184711297988,2.02956605485e-05,0.0710925970146
425,0.00471509434916,0.00314115004107,0.00229449322361,0.00183977091494,2.01923816179e-05,0.0712819204582
426,0.00470694114165,0.00313206334531,0.00228963363622,0.00183241925645,2.00918404786e-05,0.0712901678686
427,0.00469929872803,0.00312139842834,0.00228428484053,0.00182436063006,1.99935454296e-05,0.0712927772303
428,0.00469462035434,0.00310572961103,0.0022765560527,0.00181586315547,1.99090160539e-05,0.0713424318366
429,0.00468957788191,0.00309103198385,0.00226691211881,0.00180670111765,1.98395760225e-05,0.0713892401621
430,0.00468009454246,0.0030776778423,0.00225536504738,0.00179695791625,1.97716747647e-05,0.0714931036682
431,0.00467986586062,0.00305787455844,0.00224421227542,0.00178762426212,1.97161708304e-05,0.0713568986003
432,0.00468167515969,0.00304569300777,0.00223338185117,0.00177764278894,1.96477108707e-05,0.0713650955187
433,0.00468418229334,0.00303821504269,0.00222286251323,0.00176744487494,1.95861813567e-05,0.0717507776033
434,0.00467857071082,0.00303340294116,0.00221490468596,0.00175816653852,1.95299263211e-05,0.0723494230686
435,0.00466072977381,0.00302474099471,0.00220565256442,0.00174948813564,1.94750797344e-05,0.0727501507507
436,0.00463725671662,0.00300886349319,0.00219579219542,0.00174075475168,1.94370200671e-05,0.0727937760695
437,0.00461401742695,0.00298916556519,0.00218530613392,0.00173316980077,1.9407418518e-05,0.072527754765
438,0.00458855876547,0.0029746287274,0.002174859849,0.00172566233302,1.93612923084e-05,0.0719701991988
439,0.00456625839312,0.00296274395166,0.00216477262102,0.00171823511411,1.93070886182e-05,0.0714493523385
440,0.00454332359308,0.00295003304947,0.0021550215137,0.00171114332747,1.92466702035e-05,0.0711187243518
441,0.00451783762306,0.00293633848644,0.00214664119426,0.0017040173248,1.91767827493e-05,0.070860258106
442,0.00448620634004,0.00292511292945,0.00213805059048,0.00169666013764,1.9090223323e-05,0.0706883970287
443,0.00445456336063,0.00290932967103,0.00212975736101,0.00168961023569,1.90043782766e-05,0.070438886836
444,0.00442624392052,0.00289940836863,0.00211998134801,0.00168297574971,1.89251364016e-05,0.0699750022905
445,0.00439910240234,0.00289169640527,0.00210942230811,0.00167626115243,1.88544508464e-05,0.0695625737824
446,0.00436798697918,0.00288357964589,0.00209971139833,0.00167026697731,1.87825478145e-05,0.069193058672
447,0.00433919001965,0.0028729669859,0.0020884198447,0.00166434433335,1.87123634997e-05,0.0690508674441
448,0.00431229269683,0.00286215077815,0.00207598661792,0.00165809598003,1.86583546814e-05,0.0689613006312
449,0.00428131234674,0.00284921768509,0.00206078549747,0.00165208067175,1.86144780835e-05,0.0687840800812
450,0.00424599794808,0.00283387759289,0.00204470966212,0.00164549071366,1.8588132373e-05,0.0685304224962
451,0.00420892518762,0.00281745839025,0.00202919257527,0.00163907649368,1.85884079842e-05,0.0682220079093
452,0.00416845787152,0.00280085170061,0.00201261285734,0.00163331890845,1.86287052274e-05,0.0677931310135
453,0.00412827159023,0.00278283259956,0.00199402964912,0.00162721213008,1.87182753842e-05,0.0671821615302
454,0.00408648983385,0.00276398260666,0.00197417970204,0.00162070473347,1.88007278789e-05,0.0663751591837
455,0.00404216723388,0.00274459986135,0.00195292358975,0.00161397056988,1.88961532106e-05,0.0656648196866
456,0.00399607074014,0.00272422955671,0.00192903373349,0.00160651923688,1.89633168979e-05,0.0647702971282
457,0.00395517761437,0.00270277757222,0.00190405933337,0.00159865072163,1.90039049193e-05,0.0639318215112
458,0.00391872368453,0.00268095673997,0.00187886943519,0.00158993981882,1.90222060252e-05,0.0632003949904
459,0.00388193563393,0.00265745163155,0.00185483224121,0.00158086999424,1.90641154392e-05,0.0624203220321
460,0.00384618704021,0.00263442770963,0.00183220602531,0.00157151737771,1.90899183976e-05,0.0616184559226
461,0.00380649050354,0.00261378970373,0.00181098899272,0.00156211246674,1.90888190762e-05,0.0608497191193
462,0.00376733417606,0.00259495874667,0.001791350521,0.0015525516319,1.90701038324e-05,0.0601534878019
463,0.00373005832725,0.00257648936405,0.00177327748977,0.0015431202477,1.90831427866e-05,0.0594772250378
464,0.00369561832134,0.0025576515409,0.00175778312261,0.00153401086654,1.91069090854e-05,0.0588910260186
465,0.003667415419,0.00254191782492,0.00174448796222,0.00152578255494,1.90967212279e-05,0.0583811736034
466,0.00364576290122,0.00252915586004,0.00173627861649,0.00151786053456,1.90715741006e-05,0.0578705589438
467,0.00362553650867,0.0025183447674,0.00173178715148,0.00151082870045,1.90397476067e-05,0.0574470319373
468,0.00360981090245,0.00250915614848,0.00172836094736,0.00150490674456,1.90991586631e-05,0.0570176783745
469,0.00359677989749,0.00249734786852,0.0017237110492,0.00149934755454,1.92203048369e-05,0.0566282691492
470,0.00358310171921,0.00248270741851,0.0017165862522,0.00149383897553,1.91114695669e-05,0.0562838653844
471,0.0035705236985,0.0024685834266,0.00170897593185,0.00148846797781,1.89659573967e-05,0.0560990462875
472,0.0035615244792,0.00245568556278,0.0017046870648,0.0014839922225,1.89246128633e-05,0.0561248976564
473,0.00355788054146,0.00244601930846,0.00170436448065,0.00148000980921,1.8877766969e-05,0.0562115710068
474,0.00355648324832,0.00243597908519,0.00170544262347,0.00147634913615,1.89036625694e-05,0.0562758094371
475,0.00355608908945,0.00242432454571,0.00170544078373,0.00147280773868,1.89313861608e-05,0.0564660737194
476,0.00355514707638,0.00240959201016,0.00170325476534,0.0014702255938,1.89599329782e-05,0.0566557664637
477,0.00355325112472,0.00239279018665,0.00169818408341,0.00146771024127,1.89489666795e-05,0.0569620990582
478,0.00355317394177,0.00237311163793,0.00169419473212,0.00146521077616,1.89219026825e-05,0.0572157931999
479,0.0035516875601,0.00235651386939,0.00169348721871,0.00146266924932,1.89165558956e-05,0.0576417031811
480,0.00355116143961,0.00234092820278,0.00169332335783,0.00146037431615,1.89507335926e-05,0.0580648978836
481,0.00355020650862,0.00232520923214,0.00169283596465,0.00145833588749,1.8995771152e-05,0.0585023358342
482,0.00355034205283,0.00231382095141,0.00169136329542,0.00145649773352,1.89936237819e-05,0.058752512009
483,0.00355054267099,0.00230712266567,0.00169280188267,0.00145445203833,1.89758786724e-05,0.058730456702
484,0.00355214576782,0.00230104709486,0.00169598208181,0.00145225170239,1.89387610537e-05,0.0586785348464
485,0.00355768557838,0.00229533419397,0.0016998600372,0.001450232223,1.89035493392e-05,0.0587306664727
486,0.0035644283651,0.0022906424852,0.00170588216045,0.00144804435758,1.88685473608e-05,0.0587871083363
487,0.00357663492658,0.00228963732922,0.00171209877036,0.0014454667705,1.87918831869e-05,0.058824032171
488,0.00358962371891,0.00229104831291,0.00171869628246,0.00144313400282,1.87022444189e-05,0.0589001683445
489,0.00360248525268,0.00229278369282,0.00172484573419,0.00144109125662,1.85908581382e-05,0.0589630404105
490,0.00361080769548,0.00229824007467,0.00173047387469,0.00143986413546,1.84834956951e-05,0.0590909418761
491,0.00361379294069,0.00230105844468,0.0017359584537,0.0014384700651,1.83816439871e-05,0.0590808174295
492,0.00361381062496,0.00230217290051,0.0017406551506,0.00143670934597,1.82887382292e-05,0.0588666681914
493,0.003615287202,0.00229967745669,0.00174260566539,0.00143494722709,1.82144133776e-05,0.0588789935996
494,0.00361502058112,0.00229790253497,0.00174214666929,0.00143294972779,1.81647932764e-05,0.0590771923833
495,0.00361169594465,0.00229645896215,0.00174018518853,0.00143065292966,1.81140502014e-05,0.0593470552635
496,0.00360274050097,0.00230080482428,0.00173572904536,0.00142745537422,1.80744845117e-05,0.0593003975787
497,0.00359271099946,0.00230190848814,0.00173039449344,0.00142443128585,1.80078000706e-05,0.0593237382435
498,0.00358583947638,0.00230073608651,0.00172627041785,0.00142089833547,1.79431543422e-05,0.0594203263431
499,0.00357913735709,0.00229574328893,0.00172408436141,0.00141670319931,1.78818126037e-05,0.0595538322354
500,0.00357289925173,0.00229476301315,0.00172403623802,0.00141221159047,1.78247583882e-05,0.0598128674837
501,0.00356474975752,0.0023021113248,0.00172562443188,0.00140750995416,1.7744908636e-05,0.0602838071303
502,0.00355713914956,0.00230957968553,0.001728402443,0.0014027905802,1.76433424319e-05,0.0605387768849
503,0.00355388223858,0.0023159494713,0.00173188610153,0.00139782492288,1.75245929302e-05,0.0606475397201
504,0.00355663374307,0.00232044696402,0.00173731976982,0.00139311306153,1.74097947478e-05,0.0609108731892
505,0.0035697727263,0.00232604799694,0.00174376964881,0.0013888705129,1.72938629013e-05,0.061302199538
506,0.00358632508187,0.00233286493847,0.00175007869688,0.00138422456362,1.71888615222e-05,0.0616794676863
507,0.00360061831679,0.00234061174148,0.0017526386124,0.00138007522326,1.70790408224e-05,0.0618894039504
508,0.0036075955637,0.00234432619888,0.00175304832987,0.00137591194757,1.69776080053e-05,0.0615766048951
509,0.00361313060226,0.00234511266577,0.00175149954424,0.0013719500533,1.68804543343e-05,0.0613150265546
510,0.00361279418869,0.00234267933554,0.00175001711942,0.00136753236248,1.67910057226e-05,0.0610837142181
511,0.0036127494,0.00234127351787,0.0017484369711,0.00136316807696,1.66928819683e-05,0.0605291959789
512,0.00361290553517,0.00233589191404,0.00174713098911,0.0013584021379,1.66016434784e-05,0.0600182986528
513,0.0036057477692,0.00233139224893,0.00174328719485,0.00135332027148,1.65406761218e-05,0.059405982516
514,0.00359463849738,0.00232582887796,0.00173716041595,0.00134748444176,1.64905574782e-05,0.0585973368647
515,0.00358404369671,0.0023241520242,0.00172643624234,0.00134120687563,1.64332990252e-05,0.0580257854865
516,0.00357192746417,0.00232104117533,0.00171715653287,0.00133421855793,1.63871305293e-05,0.0576177560133
517,0.00355851630686,0.00231578742029,0.00170769360123,0.00132706982185,1.63788712167e-05,0.0572406666552
518,0.00354296558629,0.00230906366659,0.0016986926515,0.00131983054857,1.64345379283e-05,0.0569491717032
519,0.00352719394381,0.00230218751041,0.00168949263948,0.00131236270484,1.65065859887e-05,0.0564378536
520,0.00350879750557,0.00229511572757,0.00167838186364,0.00130515875157,1.65960924296e-05,0.0558748356804
521,0.00348748185465,0.00228894481065,0.00166567326336,0.00129823515361,1.66878846035e-05,0.0553028605968
522,0.00346226630943,0.00227970537751,0.00165226777233,0.00129075753793,1.67648693703e-05,0.054784121723
523,0.00343413646592,0.00226801122615,0.00163958762604,0.0012831496437,1.68049243215e-05,0.0543078565383
524,0.00340315210797,0.00225694042618,0.00162786361364,0.00127544029855,1.68005645621e-05,0.0538926551479
525,0.00337167450867,0.00224648178228,0.0016157169526,0.00126762473127,1.67819641454e-05,0.0535003231438
526,0.0033369411762,0.00223757152937,0.00160386110319,0.00125998039631,1.67826136907e-05,0.0531093584503
527,0.00330341530598,0.00222774070966,0.00159226086563,0.00125245193089,1.67765198768e-05,0.0527462450496
528,0.00327319554793,0.0022139647247,0.00158154215343,0.00124495289966,1.67815344249e-05,0.0525463326025
529,0.0032434541291,0.00219919467648,0.0015706661781,0.00123796854833,1.67875143354e-05,0.0524910701152
530,0.00321691314545,0.00218745609659,0.00155970755929,0.00123212398783,1.67887638851e-05,0.0524630739866
531,0.00319185924443,0.00217822814382,0.00155023935165,0.00122725028549,1.68193800099e-05,0.0523556094871
532,0.00317049885177,0.00217080891317,0.00154281680237,0.00122268832221,1.6833278755e-05,0.0520458776973
533,0.00315558789439,0.00216519904764,0.00154067058924,0.00121893335713,1.69398978022e-05,0.0518305993454
534,0.00314617267821,0.00215906065678,0.00154115052994,0.00121589351299,1.7029584033e-05,0.0516783848253
535,0.00313911384695,0.00215386370965,0.00154189223054,0.00121312090359,1.69948216932e-05,0.0516299731706
536,0.0031317741452,0.00214895686905,0.00154161608695,0.00121065896517,1.69076278187e-05,0.0518891061555
537,0.00312590917609,0.00214512183494,0.00154314137985,0.00120885752147,1.68437153179e-05,0.0522934820127
538,0.00312327102444,0.00214235362094,0.00154744715785,0.0012075683928,1.68808041801e-05,0.0527619390852
539,0.00312840795126,0.00214199953281,0.00155440377093,0.00120632911224,1.69686188971e-05,0.0531663628058
540,0.00313839130759,0.00214227516209,0.00156247323152,0.00120437687613,1.70087912714e-05,0.0535917777437
541,0.00315028861204,0.00214398361512,0.00156912069054,0.00120156394349,1.701938002e-05,0.0540085304265
542,0.00316179503719,0.00214279018547,0.00157449900345,0.00119908466424,1.70095734951e-05,0.0544148444642
543,0.00317329179258,0.00214018274986,0.00157930567668,0.00119667227761,1.70547696592e-05,0.0550209704877
544,0.00318591903377,0.00213713474927,0.00158645543016,0.00119418868846,1.71546950542e-05,0.0555680575117
