Time (s),POROUS_MOMENT_X,POROUS_MOMENT_Y,POROUS_MOMENT_Z,PRESSURE_MOMENT_X,PRESSURE_MOMENT_Y,PRESSURE_MOMENT_Z,TOTAL_MOMENT_X,TOTAL_MOMENT_Y,TOTAL_MOMENT_Z,VISCOUS_MOMENT_X,VISCOUS_MOMENT_Y,VISCOUS_MOMENT_Z
"                 489",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.494921980672e+01,-8.860022028802e+00,-1.223380487317e+01,2.472924539294e+01,-8.432328433519e+00,-1.214056980542e+01,-2.199744137853e-01,4.276935952830e-01,9.323506774947e-02
"                 490",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.501302211269e+01,-9.020208375426e+00,-1.274308297751e+01,2.479347065824e+01,-8.590295718062e+00,-1.265027537806e+01,-2.195514544526e-01,4.299126573635e-01,9.280759945452e-02
"                 491",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.503780935850e+01,-9.138770502179e+00,-1.316648451782e+01,2.481854594516e+01,-8.706834267485e+00,-1.307426318265e+01,-2.192634133464e-01,4.319362346935e-01,9.222133517299e-02
"                 492",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.500258055575e+01,-9.214649010117e+00,-1.350594910485e+01,2.478294145337e+01,-8.780907149143e+00,-1.341402004179e+01,-2.196391023851e-01,4.337418609744e-01,9.192906306405e-02
"                 493",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.488415798365e+01,-9.246000830816e+00,-1.375610524476e+01,2.466385426117e+01,-8.810445086134e+00,-1.366499092463e+01,-2.203037224834e-01,4.355557446819e-01,9.111432012957e-02
"                 494",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.464894948766e+01,-9.226905060542e+00,-1.391948905653e+01,2.442735352544e+01,-8.789838050841e+00,-1.382853587333e+01,-2.215959622156e-01,4.370670097014e-01,9.095318320104e-02
"                 495",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.431393117151e+01,-9.161915050365e+00,-1.398536426772e+01,2.409053842889e+01,-8.723444441589e+00,-1.389474552044e+01,-2.233927426206e-01,4.384706087759e-01,9.061874728114e-02
"                 496",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.388838950889e+01,-9.056830878562e+00,-1.396353545264e+01,2.366215921967e+01,-8.617136269983e+00,-1.387305254215e+01,-2.262302892156e-01,4.396946085790e-01,9.048291048769e-02
"                 497",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.341347740424e+01,-8.924987070824e+00,-1.387989097360e+01,2.318378438065e+01,-8.484406875819e+00,-1.378963713092e+01,-2.296930235941e-01,4.405801950050e-01,9.025384267480e-02
"                 498",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.293333050576e+01,-8.773032358625e+00,-1.375758640683e+01,2.269922137982e+01,-8.331876505452e+00,-1.366733299446e+01,-2.341091259428e-01,4.411558531723e-01,9.025341237004e-02
"                 499",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.248821417138e+01,-8.614898844618e+00,-1.360754825382e+01,2.224888734757e+01,-8.173647294468e+00,-1.351752634492e+01,-2.393268238083e-01,4.412515501502e-01,9.002190890164e-02
"                 500",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.210651255879e+01,-8.461581031700e+00,-1.345120722761e+01,2.186133286884e+01,-8.020114484093e+00,-1.336094186241e+01,-2.451796899512e-01,4.414665476063e-01,9.026536520289e-02
"                 501",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.181928635904e+01,-8.318235294731e+00,-1.329559846035e+01,2.156811854540e+01,-7.876835668479e+00,-1.320545219690e+01,-2.511678136330e-01,4.413996262515e-01,9.014626344691e-02
"                 502",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.167299616002e+01,-8.188170818745e+00,-1.315027593696e+01,2.141561379613e+01,-7.746832509534e+00,-1.306012619985e+01,-2.573823638906e-01,4.413383092113e-01,9.014973710342e-02
"                 503",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.171917747115e+01,-8.092955554646e+00,-1.304187613204e+01,2.145654603247e+01,-7.651327013407e+00,-1.295175281319e+01,-2.626314386846e-01,4.416285412388e-01,9.012331884961e-02
"                 504",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.198322603338e+01,-8.048664670983e+00,-1.300686318343e+01,2.171596142147e+01,-7.606434461666e+00,-1.291668653316e+01,-2.672646119072e-01,4.422302093175e-01,9.017665026296e-02
"                 505",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.243450020321e+01,-8.061306227985e+00,-1.306334779409e+01,2.216400533402e+01,-7.618251598332e+00,-1.297327540465e+01,-2.704948691883e-01,4.430546296537e-01,9.007238944138e-02
"                 506",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.299834786049e+01,-8.117013808929e+00,-1.318652472843e+01,2.272545894229e+01,-7.672982262539e+00,-1.309632999652e+01,-2.728889181988e-01,4.440315463899e-01,9.019473190853e-02
"                 507",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.360949929067e+01,-8.198694164775e+00,-1.333797880329e+01,2.333544940644e+01,-7.753592128284e+00,-1.324756611187e+01,-2.740498842337e-01,4.451020364908e-01,9.041269141716e-02
"                 508",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.422420436151e+01,-8.274585509218e+00,-1.347262480540e+01,2.394935001255e+01,-7.828243240035e+00,-1.338208681510e+01,-2.748543489620e-01,4.463422691832e-01,9.053799030595e-02
"                 509",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.486330467939e+01,-8.335646433947e+00,-1.357833280988e+01,2.458852524207e+01,-7.888047954419e+00,-1.348759782661e+01,-2.747794373143e-01,4.475984795280e-01,9.073498326464e-02
"                 510",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.553550002167e+01,-8.379215489175e+00,-1.366745095229e+01,2.526131052294e+01,-7.930167802327e+00,-1.357608130685e+01,-2.741894987276e-01,4.490476868475e-01,9.136964543521e-02
"                 511",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.623632048229e+01,-8.412438344232e+00,-1.375504461533e+01,2.596360957403e+01,-7.961856393424e+00,-1.366344491527e+01,-2.727109082605e-01,4.505819508078e-01,9.159970005229e-02
"                 512",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.693682350437e+01,-8.434201328311e+00,-1.383654485528e+01,2.666631148565e+01,-7.981994689088e+00,-1.374436454460e+01,-2.705120187232e-01,4.522066392227e-01,9.218031067396e-02
"                 513",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.761434565410e+01,-8.447097064718e+00,-1.390645121398e+01,2.734712915496e+01,-7.993352657097e+00,-1.381419698088e+01,-2.672164991463e-01,4.537444076207e-01,9.225423310297e-02
"                 514",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.823361909011e+01,-8.444643378239e+00,-1.395615257117e+01,2.797066325257e+01,-7.989492935333e+00,-1.386341026625e+01,-2.629558375393e-01,4.551504429061e-01,9.274230492552e-02
"                 515",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.879991879143e+01,-8.428804725221e+00,-1.398054189676e+01,2.854235397769e+01,-7.972244698349e+00,-1.388781520288e+01,-2.575648137402e-01,4.565600268721e-01,9.272669388390e-02
"                 516",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.930492210499e+01,-8.394737879872e+00,-1.396841684852e+01,2.905318649065e+01,-7.936982107132e+00,-1.387557119609e+01,-2.517356143480e-01,4.577557727402e-01,9.284565243076e-02
"                 517",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.974534853542e+01,-8.338749617480e+00,-1.390281309306e+01,2.950053880129e+01,-7.879762989291e+00,-1.381012465660e+01,-2.448097341293e-01,4.589866281890e-01,9.268843645657e-02
"                 518",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.008720657486e+01,-8.259162074412e+00,-1.378967948958e+01,2.984986272738e+01,-7.799106372329e+00,-1.369690392323e+01,-2.373438474760e-01,4.600557020836e-01,9.277556635180e-02
"                 519",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.037665513428e+01,-8.163150379052e+00,-1.366931379672e+01,3.014766721706e+01,-7.702082915840e+00,-1.357678270456e+01,-2.289879172223e-01,4.610674632119e-01,9.253109216231e-02
"                 520",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.064295354393e+01,-8.050552604159e+00,-1.355841598720e+01,3.042208776993e+01,-7.588661656660e+00,-1.346631321007e+01,-2.208657739994e-01,4.618909474989e-01,9.210277713302e-02
"                 521",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.089140370053e+01,-7.927985293691e+00,-1.345419042854e+01,3.067897840201e+01,-7.465596805809e+00,-1.336257536785e+01,-2.124252985144e-01,4.623884878817e-01,9.161506068731e-02
"                 522",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.108736088007e+01,-7.795519125242e+00,-1.334415525011e+01,3.088267085775e+01,-7.332997107992e+00,-1.325313906324e+01,-2.046900223262e-01,4.625220172500e-01,9.101618687516e-02
"                 523",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.123946848360e+01,-7.657252642241e+00,-1.324180191772e+01,3.104195750789e+01,-7.195133257434e+00,-1.315173703634e+01,-1.975109757122e-01,4.621193848071e-01,9.006488138039e-02
"                 524",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.132563492769e+01,-7.507836450052e+00,-1.312532230961e+01,3.113406927998e+01,-7.046628352397e+00,-1.303599207954e+01,-1.915656477100e-01,4.612080976550e-01,8.933023007146e-02
"                 525",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.134036864295e+01,-7.356643152648e+00,-1.298185504576e+01,3.115395248251e+01,-6.896816765160e+00,-1.289328767559e+01,-1.864161604384e-01,4.598263874889e-01,8.856737017107e-02
"                 526",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.127908813990e+01,-7.225821275630e+00,-1.282087674798e+01,3.109684424640e+01,-6.767372502054e+00,-1.273302567167e+01,-1.822438934942e-01,4.584487735766e-01,8.785107630818e-02
"                 527",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.119298443478e+01,-7.130718237568e+00,-1.265992610070e+01,3.101428834364e+01,-6.673887732234e+00,-1.257321209198e+01,-1.786960911354e-01,4.568305053339e-01,8.671400871239e-02
"                 528",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.113572132518e+01,-7.072223427601e+00,-1.252492444967e+01,3.095999830624e+01,-6.616900352642e+00,-1.243895702218e+01,-1.757230189386e-01,4.553230749597e-01,8.596742748677e-02
"                 529",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.113772960048e+01,-7.045684787570e+00,-1.241419198913e+01,3.096498385823e+01,-6.591853861157e+00,-1.232908315108e+01,-1.727457422548e-01,4.538309264129e-01,8.510883804502e-02
"                 530",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.116199884672e+01,-7.020456892051e+00,-1.226691226403e+01,3.099152847243e+01,-6.568295217028e+00,-1.218225434832e+01,-1.704703742900e-01,4.521616750231e-01,8.465791571575e-02
"                 531",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.116209800694e+01,-6.992577077514e+00,-1.203314943058e+01,3.099358352908e+01,-6.542001046468e+00,-1.194901794839e+01,-1.685144778602e-01,4.505760310461e-01,8.413148219470e-02
"                 532",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.111087518894e+01,-6.975339061977e+00,-1.172639964389e+01,3.094324980865e+01,-6.526504841049e+00,-1.164232384555e+01,-1.676253802919e-01,4.488342209276e-01,8.407579833642e-02
"                 533",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.106890161232e+01,-7.001904766359e+00,-1.143494681924e+01,3.090171312146e+01,-6.554795968672e+00,-1.135076603239e+01,-1.671884908516e-01,4.471087976869e-01,8.418078684483e-02
"                 534",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.107111712228e+01,-7.069428783914e+00,-1.120452663445e+01,3.090369822803e+01,-6.624018919480e+00,-1.111982314664e+01,-1.674188942500e-01,4.454098644340e-01,8.470348781116e-02
"                 535",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.108478203256e+01,-7.154814065806e+00,-1.101212512020e+01,3.091646246914e+01,-6.711003781018e+00,-1.092709586169e+01,-1.683195634255e-01,4.438102847878e-01,8.502925850944e-02
"                 536",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.099454205250e+01,-7.220310356891e+00,-1.077850599935e+01,3.082450544730e+01,-6.777957626429e+00,-1.069273847866e+01,-1.700366052018e-01,4.423527304620e-01,8.576752069025e-02
"                 537",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.075062133391e+01,-7.257724454237e+00,-1.045699307250e+01,3.057852625307e+01,-6.816814564408e+00,-1.037046881644e+01,-1.720950808343e-01,4.409098898285e-01,8.652425606218e-02
"                 538",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.035136415841e+01,-7.265352035197e+00,-1.004343602405e+01,3.017622404176e+01,-6.825786485248e+00,-9.955913844129e+00,-1.751401166510e-01,4.395655499492e-01,8.752217992188e-02
"                 539",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.982646189917e+01,-7.257741851525e+00,-9.571623951865e+00,2.964780466399e+01,-6.819408323402e+00,-9.483187420209e+00,-1.786572351818e-01,4.383335281226e-01,8.843653165628e-02
"                 540",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.918026113286e+01,-7.239529144852e+00,-9.075607870619e+00,2.899708615500e+01,-6.802484303274e+00,-8.985874324879e+00,-1.831749778683e-01,4.370448415781e-01,8.973354573988e-02
"                 541",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.844521693646e+01,-7.218368758633e+00,-8.611787445688e+00,2.825687496956e+01,-6.782501977982e+00,-8.520972646424e+00,-1.883419668923e-01,4.358667806514e-01,9.081479926321e-02
"                 542",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.761630813265e+01,-7.180619456633e+00,-8.188871166618e+00,2.742197006706e+01,-6.745768969693e+00,-8.096661858406e+00,-1.943380655840e-01,4.348504869401e-01,9.220930821231e-02
"                 543",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.671877952923e+01,-7.120815150978e+00,-7.797559042680e+00,2.651803184715e+01,-6.686911577961e+00,-7.704449198371e+00,-2.007476820869e-01,4.339035730174e-01,9.310984430871e-02
"                 544",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.582538278687e+01,-7.040584647961e+00,-7.462259032223e+00,2.561762898390e+01,-6.607597396387e+00,-7.368188465172e+00,-2.077538029641e-01,4.329872515743e-01,9.407056705164e-02
"                 545",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.498425133847e+01,-6.962466123511e+00,-7.232187556347e+00,2.476984194595e+01,-6.530127755259e+00,-7.137461880073e+00,-2.144093925254e-01,4.323383682521e-01,9.472567627364e-02
"                 546",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.424796921298e+01,-6.907774389297e+00,-7.160987963628e+00,2.402705100430e+01,-6.475683754500e+00,-7.065667708912e+00,-2.209182086846e-01,4.320906347967e-01,9.532025471669e-02
"                 547",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.370076939428e+01,-6.891625042931e+00,-7.269228070311e+00,2.347427579206e+01,-6.459390161370e+00,-7.173653624194e+00,-2.264936022142e-01,4.322348815603e-01,9.557444611656e-02
"                 548",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.335209246820e+01,-6.919807587761e+00,-7.548957660051e+00,2.312054241240e+01,-6.487187021138e+00,-7.453478100891e+00,-2.315500558064e-01,4.326205666226e-01,9.547955915995e-02
"                 549",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.318721668300e+01,-7.002550472973e+00,-7.972000873692e+00,2.295223375825e+01,-6.569133311420e+00,-7.876697761934e+00,-2.349829247488e-01,4.334171615522e-01,9.530311175746e-02
"                 550",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.314865770715e+01,-7.135080462116e+00,-8.506780046049e+00,2.291126502747e+01,-6.700631682139e+00,-8.411847051499e+00,-2.373926796799e-01,4.344487799777e-01,9.493299455006e-02
"                 551",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.317609221187e+01,-7.300370838235e+00,-9.084839860807e+00,2.293750472408e+01,-6.864617375137e+00,-8.990938814557e+00,-2.385874877839e-01,4.357534630982e-01,9.390104625074e-02
"                 552",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.323613574221e+01,-7.485025572934e+00,-9.676762580701e+00,2.299718219421e+01,-7.047973416098e+00,-9.583561964870e+00,-2.389535479982e-01,4.370521568362e-01,9.320061583099e-02
"                 553",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.333488971406e+01,-7.685189253016e+00,-1.026359648706e+01,2.309659343305e+01,-7.246743337866e+00,-1.017146461417e+01,-2.382962810083e-01,4.384459151499e-01,9.213187288298e-02
"                 554",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.346800256183e+01,-7.903214027714e+00,-1.084858334773e+01,2.323068457759e+01,-7.463293528577e+00,-1.075713459548e+01,-2.373179842396e-01,4.399204991373e-01,9.144875224892e-02
"                 555",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.362506583794e+01,-8.120313890497e+00,-1.140207509977e+01,2.338869390552e+01,-7.679203298348e+00,-1.131155742024e+01,-2.363719324154e-01,4.411105921491e-01,9.051767952721e-02
"                 556",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.378305837579e+01,-8.301365787013e+00,-1.188407747324e+01,2.354739641566e+01,-7.858947092724e+00,-1.179414003066e+01,-2.356619601239e-01,4.424186942891e-01,8.993744258037e-02
"                 557",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.394656732642e+01,-8.435593102701e+00,-1.227604291612e+01,2.371150610123e+01,-7.992164724911e+00,-1.218665570445e+01,-2.350612251929e-01,4.434283777905e-01,8.938721166982e-02
"                 558",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.409341676546e+01,-8.536877483021e+00,-1.259215421650e+01,2.385846320764e+01,-8.092581290141e+00,-1.250290106830e+01,-2.349535578124e-01,4.442961928802e-01,8.925314819720e-02
"                 559",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.421130387942e+01,-8.617173514361e+00,-1.284638327576e+01,2.397648481472e+01,-8.171954498870e+00,-1.275732682196e+01,-2.348190647068e-01,4.452190154906e-01,8.905645379677e-02
"                 560",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.428270351934e+01,-8.672194587734e+00,-1.303882242682e+01,2.404755769088e+01,-8.226167698387e+00,-1.294936790496e+01,-2.351458284575e-01,4.460268893468e-01,8.945452186550e-02
"                 561",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.430868524219e+01,-8.694147891228e+00,-1.317372994363e+01,2.407294932856e+01,-8.247633720297e+00,-1.308425811794e+01,-2.357359136322e-01,4.465141709301e-01,8.947182569492e-02
"                 562",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.426646594922e+01,-8.680401896454e+00,-1.326184546469e+01,2.402953881679e+01,-8.233498660935e+00,-1.317200311288e+01,-2.369271324307e-01,4.469032355185e-01,8.984235180723e-02
"                 563",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.415739517395e+01,-8.641488039888e+00,-1.330490314835e+01,2.391877310328e+01,-8.194364583964e+00,-1.321507377921e+01,-2.386220706725e-01,4.471234559240e-01,8.982936914223e-02
"                 564",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.399187321909e+01,-8.578386989018e+00,-1.330117500029e+01,2.375079959742e+01,-8.131168770874e+00,-1.321117709241e+01,-2.410736216692e-01,4.472182181449e-01,8.999790787334e-02
"                 565",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.378905774939e+01,-8.490961463992e+00,-1.324947494177e+01,2.354523791363e+01,-8.043911451170e+00,-1.315955804615e+01,-2.438198357568e-01,4.470500128212e-01,8.991689562660e-02
"                 566",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.355744679038e+01,-8.365396421980e+00,-1.313901375221e+01,2.331027652845e+01,-7.918522121040e+00,-1.304897539412e+01,-2.471702619280e-01,4.468743009397e-01,9.003835808518e-02
"                 567",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.333294682553e+01,-8.213241485401e+00,-1.297283173519e+01,2.308231716841e+01,-7.766467329931e+00,-1.288308003001e+01,-2.506296571196e-01,4.467741554703e-01,8.975170517524e-02
"                 568",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.314359279956e+01,-8.061938360452e+00,-1.278960675571e+01,2.288900686236e+01,-7.615244574210e+00,-1.269972057619e+01,-2.545859372045e-01,4.466937862420e-01,8.988617951725e-02
"                 569",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.302608838130e+01,-7.943829563842e+00,-1.263372073828e+01,2.276791191875e+01,-7.497024827504e+00,-1.254411955076e+01,-2.581764625508e-01,4.468047363372e-01,8.960118751951e-02
"                 570",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.300691420021e+01,-7.865542334784e+00,-1.252533799084e+01,2.274531482994e+01,-7.418563215499e+00,-1.243556965274e+01,-2.615993702705e-01,4.469791192847e-01,8.976833809464e-02
"                 571",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.312474468778e+01,-7.826098111899e+00,-1.246622049067e+01,2.286055968521e+01,-7.378675271046e+00,-1.237655673505e+01,-2.641850025704e-01,4.474228408532e-01,8.966375561933e-02
"                 572",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.340507540500e+01,-7.817222491777e+00,-1.244630129263e+01,2.313896353516e+01,-7.369058994521e+00,-1.235656275869e+01,-2.661118698376e-01,4.481634972563e-01,8.973853394576e-02
"                 573",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.384916586654e+01,-7.838982580156e+00,-1.246731028468e+01,2.358252287529e+01,-7.389936273730e+00,-1.237733629955e+01,-2.666429912540e-01,4.490463064257e-01,8.997398512734e-02
"                 574",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.439807789995e+01,-7.876632614898e+00,-1.251782741402e+01,2.413152479761e+01,-7.426607233905e+00,-1.242753523975e+01,-2.665531023408e-01,4.500253809930e-01,9.029217427072e-02
"                 575",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.499494560941e+01,-7.914669326642e+00,-1.258202402573e+01,2.472974684297e+01,-7.463491125496e+00,-1.249152250183e+01,-2.651987664380e-01,4.511782011459e-01,9.050152390440e-02
"                 576",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.559206773348e+01,-7.937570097995e+00,-1.264541394588e+01,2.532906097511e+01,-7.484972752462e+00,-1.255441511401e+01,-2.630067583658e-01,4.525973455332e-01,9.099883186745e-02
"                 577",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.617975860356e+01,-7.956565502618e+00,-1.271312604525e+01,2.592014068249e+01,-7.502510195572e+00,-1.262166306716e+01,-2.596179210706e-01,4.540553070466e-01,9.146297809082e-02
"                 578",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.675251075653e+01,-7.978484649352e+00,-1.278372346018e+01,2.649686069840e+01,-7.522923528578e+00,-1.269186543236e+01,-2.556500581299e-01,4.555611207743e-01,9.185802782500e-02
"                 579",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.732294657917e+01,-8.010710112119e+00,-1.285335009753e+01,2.707221590343e+01,-7.554004616866e+00,-1.276134387726e+01,-2.507306757412e-01,4.567054952528e-01,9.200622027302e-02
"                 580",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.786144615518e+01,-8.044904430418e+00,-1.290864023654e+01,2.761651442712e+01,-7.586873135827e+00,-1.281620081145e+01,-2.449317280660e-01,4.580312945910e-01,9.243942509326e-02
"                 581",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.838595246566e+01,-8.077459224489e+00,-1.295160643787e+01,2.814762956639e+01,-7.618361110564e+00,-1.285935612011e+01,-2.383228992709e-01,4.590981139252e-01,9.225031775606e-02
"                 582",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.892732902524e+01,-8.102841216187e+00,-1.300685549108e+01,2.869611821008e+01,-7.642760771045e+00,-1.291455671029e+01,-2.312108151595e-01,4.600804451421e-01,9.229878079257e-02
"                 583",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.949142607589e+01,-8.119186721639e+00,-1.307272566960e+01,2.926781677250e+01,-7.658528135239e+00,-1.298100401739e+01,-2.236093033883e-01,4.606585863994e-01,9.172165221055e-02
"                 584",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.002602594177e+01,-8.113936695216e+00,-1.312856057334e+01,2.981004983274e+01,-7.653036588202e+00,-1.303710810079e+01,-2.159761090285e-01,4.609001070142e-01,9.145247255379e-02
"                 585",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.049462034384e+01,-8.083193484222e+00,-1.314607203345e+01,3.028681455516e+01,-7.622532379685e+00,-1.305532452412e+01,-2.078057886737e-01,4.606611045368e-01,9.074750933371e-02
"                 586",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.088177463159e+01,-8.033075894102e+00,-1.313018960625e+01,3.068155322086e+01,-7.573252117296e+00,-1.304015381487e+01,-2.002214107263e-01,4.598237768055e-01,9.003579138196e-02
"                 587",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.118715583858e+01,-7.977993147833e+00,-1.309290186736e+01,3.099425902487e+01,-7.519520515362e+00,-1.300393997674e+01,-1.928968137051e-01,4.584726324713e-01,8.896189061918e-02
"                 588",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.138009612316e+01,-7.920141037179e+00,-1.303665642452e+01,3.119379128289e+01,-7.463260771234e+00,-1.294861686593e+01,-1.863048402726e-01,4.568802659448e-01,8.803955858510e-02
"                 589",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.143913128750e+01,-7.856085460051e+00,-1.294332994604e+01,3.125897024081e+01,-7.400867043338e+00,-1.285642014445e+01,-1.801610466940e-01,4.552184167130e-01,8.690980158747e-02
"                 590",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.138658695204e+01,-7.775891542243e+00,-1.281055937542e+01,3.121151726826e+01,-7.322395284269e+00,-1.272449044336e+01,-1.750696837749e-01,4.534962579738e-01,8.606893205949e-02
"                 591",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.127176132764e+01,-7.694375999134e+00,-1.265346570253e+01,3.110119081582e+01,-7.242580677569e+00,-1.256780947064e+01,-1.705705118218e-01,4.517953215656e-01,8.565623188961e-02
"                 592",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.111145721358e+01,-7.614172516097e+00,-1.247351428398e+01,3.094412175954e+01,-7.164007071253e+00,-1.238811970092e+01,-1.673354540328e-01,4.501654448441e-01,8.539458305745e-02
"                 593",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.091074730828e+01,-7.536870234694e+00,-1.225345823827e+01,3.074595040493e+01,-7.088202341050e+00,-1.216838351952e+01,-1.647969033503e-01,4.486678936439e-01,8.507471874897e-02
"                 594",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.069915711434e+01,-7.467468185364e+00,-1.201567115601e+01,3.053555210978e+01,-7.020325963779e+00,-1.193046155302e+01,-1.636050045517e-01,4.471422215847e-01,8.520960298591e-02
